"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US54623","ZCTA5 54623","828","56","3.5","2.0","3.6","2.3","8.2","1.9","8.1","2.0","15.0","3.6","15.9","3.2","14.7","3.6","19.4","4.0","5.9","2.5","5.6","2.3","68846","6397","83235","6406","31.2","(X)","(X)","(X)","(X)","(X)","615","48","1.0","0.8","0.3","0.5","6.3","2.9","7.3","2.2","12.2","4.0","16.6","3.7","18.5","4.7","22.9","5.0","7.6","3.5","7.2","3.2","81696","6553","94465","7486","(X)","(X)","31.5","(X)","(X)","(X)","535","50","0.4","0.5","0.4","0.6","4.3","2.1","7.7","2.5","10.7","3.7","15.9","3.1","18.7","4.7","25.0","5.2","8.8","3.9","8.2","3.6","90268","9216","N","N","(X)","(X)","(X)","(X)","(X)","(X)","213","38","12.7","7.6","12.2","8.2","14.6","5.3","10.3","3.7","21.6","8.2","19.2","8.3","4.7","3.1","2.8","3.2","0.9","1.1","0.9","1.4","35083","4323","47207","14632","(X)","(X)","(X)","(X)","29.1","(X)"
"8600000US54624","ZCTA5 54624","639","46","6.6","2.6","6.3","2.5","9.5","3.5","7.7","2.4","13.1","3.5","21.3","4.1","13.1","2.8","17.4","3.6","3.6","1.3","1.4","0.9","54911","8287","65255","3833","29.3","(X)","(X)","(X)","(X)","(X)","432","43","3.9","1.9","2.1","1.4","5.3","3.4","6.3","2.9","12.5","4.4","25.9","5.6","16.2","3.3","21.1","4.4","4.6","2.0","2.1","1.3","67833","3533","76919","4285","(X)","(X)","26.4","(X)","(X)","(X)","389","44","3.1","2.0","2.1","1.3","3.6","3.0","5.9","3.1","10.0","4.3","28.0","6.0","17.0","3.4","22.9","4.8","5.1","2.3","2.3","1.4","70313","7003","N","N","(X)","(X)","(X)","(X)","(X)","(X)","207","36","12.1","7.2","15.5","6.8","17.9","7.6","10.6","5.5","14.5","6.1","12.1","6.7","6.8","5.2","9.2","7.0","1.4","1.8","0.0","8.1","28958","9028","40647","7683","(X)","(X)","(X)","(X)","35.3","(X)"
"8600000US54625","ZCTA5 54625","119","28","1.7","2.4","8.4","9.2","11.8","9.8","16.8","12.0","10.1","6.8","20.2","10.6","19.3","8.8","8.4","7.2","3.4","3.7","0.0","13.6","50469","13156","57578","8867","26.9","(X)","(X)","(X)","(X)","(X)","55","17","3.6","5.5","1.8","4.9","7.3","8.8","14.5","20.3","10.9","8.6","16.4","11.2","25.5","10.9","16.4","10.4","3.6","5.5","0.0","26.7","60625","26591","70291","13329","(X)","(X)","27.3","(X)","(X)","(X)","42","12","0.0","32.7","0.0","32.7","0.0","32.7","7.1","15.5","14.3","11.1","21.4","14.0","33.3","12.8","19.0","11.0","4.8","7.2","0.0","32.7","77500","9451","N","N","(X)","(X)","(X)","(X)","(X)","(X)","64","23","0.0","23.6","14.1","15.9","15.6","14.3","18.8","14.2","10.9","7.7","23.4","18.3","12.5","14.0","1.6","6.0","3.1","4.8","0.0","23.6","36250","20897","45961","12695","(X)","(X)","(X)","(X)","26.6","(X)"
"8600000US54626","ZCTA5 54626","518","44","5.6","3.9","3.7","1.9","10.4","3.5","8.7","3.2","14.9","4.2","21.8","3.2","10.6","3.1","16.4","4.6","3.7","2.1","4.2","2.6","56591","5887","75601","9217","30.9","(X)","(X)","(X)","(X)","(X)","384","40","4.7","4.1","1.8","1.5","7.3","3.8","5.5","3.0","13.0","4.4","25.5","4.6","11.5","3.7","20.1","5.6","4.9","2.9","5.7","3.4","65781","5150","88289","11767","(X)","(X)","30.2","(X)","(X)","(X)","326","39","3.4","3.6","2.1","1.8","7.4","4.3","5.2","2.6","8.6","3.5","23.6","4.7","13.5","4.2","23.6","6.9","5.8","3.4","6.7","4.0","74643","12715","N","N","(X)","(X)","(X)","(X)","(X)","(X)","134","26","8.2","8.0","9.0","6.4","20.9","9.6","18.7","10.1","19.4","10.1","11.9","5.2","8.2","4.5","3.7","3.2","0.0","12.2","0.0","12.2","29231","7821","36997","4546","(X)","(X)","(X)","(X)","32.8","(X)"
"8600000US54627","ZCTA5 54627","744","59","2.0","1.4","3.8","1.8","10.6","3.0","8.7","3.8","13.4","3.4","20.3","4.2","15.6","4.3","19.8","4.9","4.0","1.6","1.7","1.1","62500","8117","73483","6142","30.6","(X)","(X)","(X)","(X)","(X)","501","49","0.6","0.9","1.4","1.1","3.2","1.7","6.4","4.2","13.2","4.5","20.2","5.1","19.8","5.4","27.3","6.8","5.4","2.3","2.6","1.6","77361","9073","88728","7798","(X)","(X)","33.1","(X)","(X)","(X)","395","44","0.8","1.1","0.0","4.3","3.0","1.8","4.1","3.6","9.1","3.9","21.3","5.7","22.3","6.5","30.4","7.1","5.8","2.8","3.3","2.0","87250","9414","N","N","(X)","(X)","(X)","(X)","(X)","(X)","243","49","4.9","3.8","8.6","4.4","25.9","8.0","18.9","9.0","14.8","5.5","15.2","5.1","7.0","6.6","4.5","3.6","0.0","6.9","0.0","6.9","31205","2547","38959","5828","(X)","(X)","(X)","(X)","25.5","(X)"
"8600000US54628","ZCTA5 54628","444","46","2.0","1.5","3.8","2.2","15.5","4.0","6.8","3.5","16.2","4.4","24.1","5.6","14.0","4.3","9.5","3.8","5.0","2.7","3.2","2.1","55357","4360","68341","7109","27.3","(X)","(X)","(X)","(X)","(X)","304","45","1.3","1.9","3.9","2.2","5.6","2.6","4.9","2.9","17.8","5.7","28.6","6.7","16.4","4.5","12.2","5.1","5.6","3.1","3.6","2.9","60417","6046","77530","9436","(X)","(X)","29.6","(X)","(X)","(X)","263","38","1.5","2.2","3.8","2.2","5.7","2.9","5.7","3.4","19.0","6.3","25.9","6.8","16.3","5.0","12.2","5.7","5.7","3.4","4.2","3.4","59375","8322","N","N","(X)","(X)","(X)","(X)","(X)","(X)","140","30","3.6","2.7","5.0","5.7","37.1","10.3","9.3","6.4","12.9","6.3","16.4","9.8","8.6","5.1","3.6","3.2","3.6","3.5","0.0","11.7","31250","12151","44979","8272","(X)","(X)","(X)","(X)","22.1","(X)"
"8600000US54629","ZCTA5 54629","1124","50","4.7","1.8","2.5","1.6","12.6","3.1","8.8","2.4","11.6","2.5","20.6","3.3","19.9","3.2","13.6","2.2","3.6","1.3","2.0","0.9","62241","4046","69094","3472","34.8","(X)","(X)","(X)","(X)","(X)","775","57","1.3","0.8","0.0","2.2","9.0","4.5","6.1","2.3","11.7","3.4","27.6","4.4","20.6","3.5","15.5","2.6","5.3","1.9","2.8","1.2","68512","3972","79390","4252","(X)","(X)","31.4","(X)","(X)","(X)","675","57","1.5","1.0","0.0","2.6","9.8","5.2","4.6","2.3","8.9","2.1","27.1","4.6","21.9","3.8","17.2","2.9","5.8","2.1","3.3","1.4","72188","5963","N","N","(X)","(X)","(X)","(X)","(X)","(X)","349","50","12.3","5.6","8.0","5.1","21.8","7.0","16.3","6.4","13.5","5.3","11.2","4.8","8.3","4.3","8.6","4.7","0.0","4.9","0.0","4.9","31641","6476","41164","6064","(X)","(X)","(X)","(X)","42.4","(X)"
"8600000US54630","ZCTA5 54630","1744","88","3.0","1.4","3.3","1.7","7.9","2.3","8.3","2.4","16.2","3.5","22.9","3.3","16.2","3.6","15.0","2.5","4.6","1.4","2.6","0.8","61351","4117","75256","4652","31.0","(X)","(X)","(X)","(X)","(X)","1085","75","2.1","1.4","0.9","0.7","4.4","2.6","7.1","2.7","12.4","3.2","22.5","4.0","17.9","4.9","22.4","3.7","7.1","2.1","3.2","1.1","76625","7376","90304","6569","(X)","(X)","30.8","(X)","(X)","(X)","888","71","0.3","0.4","0.6","0.6","1.1","0.8","4.4","1.8","11.4","3.8","23.4","4.7","20.9","6.1","25.7","4.1","8.2","2.5","3.9","1.4","90114","6399","N","N","(X)","(X)","(X)","(X)","(X)","(X)","659","74","5.9","3.0","8.0","4.1","14.9","4.6","9.3","3.4","23.5","6.6","21.7","5.9","12.4","5.2","2.3","1.4","0.5","0.7","1.5","1.3","42161","3258","48563","4585","(X)","(X)","(X)","(X)","30.8","(X)"
"8600000US54631","ZCTA5 54631","710","59","6.6","2.9","6.6","2.3","10.6","4.0","12.5","3.1","11.4","3.5","23.7","4.3","12.7","2.8","8.6","2.6","3.4","1.7","3.9","2.5","52000","4533","63929","6493","33.9","(X)","(X)","(X)","(X)","(X)","460","57","2.2","1.5","0.4","0.6","5.7","3.3","10.0","3.3","12.8","4.3","31.7","6.7","14.8","3.7","13.0","4.1","3.3","1.6","6.1","3.8","63676","6755","79983","9220","(X)","(X)","33.7","(X)","(X)","(X)","393","62","0.8","1.0","0.5","0.7","4.1","3.3","8.4","3.0","13.7","5.0","31.8","6.8","16.8","4.2","14.0","5.0","2.8","1.8","7.1","4.5","67841","8424","N","N","(X)","(X)","(X)","(X)","(X)","(X)","250","49","16.4","6.9","17.2","6.1","22.0","8.4","16.0","5.9","8.0","4.2","12.0","6.1","4.8","2.9","0.8","1.1","2.8","3.5","0.0","6.8","21923","3007","31967","5506","(X)","(X)","(X)","(X)","34.0","(X)"
"8600000US54632","ZCTA5 54632","469","41","4.7","3.3","2.1","1.4","6.6","3.9","8.3","4.0","16.0","5.0","23.5","5.2","14.3","4.8","18.1","5.1","2.8","2.3","3.6","1.8","59821","7976","73331","6212","38.8","(X)","(X)","(X)","(X)","(X)","332","33","1.5","1.6","0.3","0.6","6.3","4.4","4.8","2.7","16.0","4.8","23.8","5.2","18.7","6.2","20.8","6.4","2.7","2.0","5.1","2.6","72344","6292","83883","7900","(X)","(X)","42.5","(X)","(X)","(X)","304","34","0.0","5.6","0.3","0.7","5.9","4.3","5.3","2.9","14.5","5.0","24.0","5.6","18.8","7.0","22.7","6.8","3.0","2.2","5.6","2.8","75000","7305","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","30","13.9","10.0","6.6","4.4","7.3","4.8","16.8","9.7","14.6","7.8","22.6","12.8","3.6","4.1","11.7","7.3","2.9","5.5","0.0","12.0","39792","11242","46707","9619","(X)","(X)","(X)","(X)","29.9","(X)"
"8600000US54634","ZCTA5 54634","1633","83","6.5","2.1","5.5","1.9","12.3","2.7","10.8","2.0","14.8","2.4","20.6","2.7","13.2","2.2","11.5","2.1","2.5","0.8","2.3","1.1","50078","5010","63633","4326","45.3","(X)","(X)","(X)","(X)","(X)","1082","69","2.3","1.5","3.6","2.1","8.1","2.9","10.4","2.6","14.8","2.8","22.3","2.8","16.3","3.2","15.3","3.0","3.8","1.2","3.1","1.6","63355","3320","76638","5841","(X)","(X)","47.3","(X)","(X)","(X)","962","68","1.9","1.6","2.7","1.6","8.1","2.9","10.4","2.9","15.8","3.1","20.9","3.3","15.7","3.5","17.0","3.4","4.3","1.4","3.2","1.8","64375","3926","N","N","(X)","(X)","(X)","(X)","(X)","(X)","551","75","14.7","4.7","9.6","3.7","20.1","4.8","11.8","3.4","15.1","4.7","18.7","5.4","6.2","3.3","3.3","2.9","0.0","3.1","0.5","0.7","30625","5189","37454","3643","(X)","(X)","(X)","(X)","41.2","(X)"
"8600000US54635","ZCTA5 54635","760","53","4.3","2.6","4.2","2.5","10.7","3.0","7.6","2.4","13.4","3.1","25.1","4.4","15.5","3.0","13.2","3.4","3.4","2.1","2.5","1.4","59205","5133","67319","5407","38.6","(X)","(X)","(X)","(X)","(X)","507","50","3.0","1.5","2.0","2.3","7.9","3.5","6.7","2.9","12.2","4.1","24.7","5.6","18.1","3.9","17.8","4.1","4.7","3.1","3.0","1.8","64575","5198","77043","7066","(X)","(X)","38.3","(X)","(X)","(X)","421","43","1.9","1.4","2.4","2.7","6.2","2.6","4.3","1.9","12.1","4.8","22.8","5.4","21.4","4.8","20.7","4.9","4.8","3.6","3.6","2.2","75536","10025","N","N","(X)","(X)","(X)","(X)","(X)","(X)","253","37","9.1","6.7","8.7","6.0","17.0","5.9","9.5","4.7","17.4","5.2","24.5","6.9","8.3","4.0","4.0","3.2","0.0","6.7","1.6","1.9","38618","4213","44676","6119","(X)","(X)","(X)","(X)","36.4","(X)"
"8600000US54636","ZCTA5 54636","5171","241","1.7","1.1","1.9","2.0","4.3","1.5","7.3","2.4","13.1","3.3","17.6","3.1","17.4","3.5","24.2","3.4","6.6","1.9","5.8","2.1","81735","7125","96094","8007","30.1","(X)","(X)","(X)","(X)","(X)","3884","209","0.5","0.5","0.4","0.6","1.4","1.1","6.5","3.1","8.9","3.2","18.5","3.6","20.0","4.7","28.8","4.2","7.9","2.4","7.1","2.6","93528","4459","105249","7598","(X)","(X)","30.0","(X)","(X)","(X)","3282","229","0.5","0.5","0.0","0.5","1.7","1.3","1.9","1.3","6.3","2.8","18.5","4.2","20.3","5.6","33.1","4.9","9.4","2.8","8.3","3.1","101776","8539","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1287","256","5.2","4.0","6.4","6.7","13.1","4.7","14.2","6.8","23.7","7.6","18.6","7.0","7.5","4.3","8.4","6.7","1.6","1.6","1.3","2.0","39990","4942","62815","21332","(X)","(X)","(X)","(X)","27.4","(X)"
"8600000US54637","ZCTA5 54637","98","26","10.2","11.6","13.3","7.1","20.4","11.2","3.1","5.1","8.2","5.1","16.3","7.5","8.2","5.1","16.3","9.8","0.0","16.3","4.1","4.3","45000","38658","60342","17603","22.4","(X)","(X)","(X)","(X)","(X)","48","14","4.2","6.1","0.0","29.7","4.2","7.4","2.1","5.0","6.3","6.1","35.4","12.8","16.7","10.3","22.9","14.7","0.0","29.7","8.3","8.6","74167","11320","92515","23715","(X)","(X)","25.0","(X)","(X)","(X)","37","13","5.4","7.6","0.0","35.5","2.7","6.4","2.7","6.3","5.4","7.0","32.4","13.7","16.2","14.9","29.7","18.5","0.0","35.5","5.4","8.7","80313","27298","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50","21","16.0","20.9","26.0","14.2","36.0","19.1","4.0","6.9","10.0","9.1","8.0","9.5","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","20714","6022","22328","5472","(X)","(X)","(X)","(X)","20.0","(X)"
"8600000US54638","ZCTA5 54638","590","56","3.6","1.8","5.9","3.2","11.4","3.6","6.4","2.6","18.5","4.0","15.9","4.1","21.2","4.9","12.2","4.0","3.7","2.2","1.2","0.8","56136","6607","64383","4444","41.4","(X)","(X)","(X)","(X)","(X)","456","51","4.2","2.6","3.5","3.0","8.1","3.7","6.4","3.1","16.2","4.5","18.2","5.2","21.9","6.3","16.0","4.9","3.9","2.6","1.5","1.0","61429","9583","70028","5301","(X)","(X)","45.2","(X)","(X)","(X)","340","47","2.9","2.1","1.2","1.4","6.5","4.0","3.2","2.0","16.8","5.2","19.1","6.5","27.1","7.9","17.4","6.4","4.4","3.4","1.5","1.1","75156","11911","N","N","(X)","(X)","(X)","(X)","(X)","(X)","134","28","8.2","5.8","14.2","9.5","24.6","8.5","16.4","9.8","18.7","9.8","8.2","5.7","9.0","5.4","0.7","2.2","0.0","12.2","0.0","12.2","26429","7518","32992","4743","(X)","(X)","(X)","(X)","26.1","(X)"
"8600000US54639","ZCTA5 54639","1029","72","6.7","2.4","4.6","1.9","19.5","4.6","13.1","2.8","11.8","3.3","16.7","3.1","15.5","3.2","8.5","2.7","2.0","1.2","1.6","1.0","41875","7548","55775","4682","45.4","(X)","(X)","(X)","(X)","(X)","662","67","4.1","2.7","0.8","0.6","17.7","6.0","10.3","3.1","14.2","4.5","16.5","4.5","18.9","4.2","12.7","3.9","2.9","1.9","2.1","1.2","55469","10509","66537","5775","(X)","(X)","45.8","(X)","(X)","(X)","536","63","2.2","2.3","0.6","0.6","14.6","6.0","9.5","3.1","12.5","4.5","18.8","5.3","22.2","5.0","15.3","4.6","1.7","1.2","2.6","1.6","65476","5762","N","N","(X)","(X)","(X)","(X)","(X)","(X)","367","41","14.4","6.0","11.2","5.2","23.7","8.1","18.8","6.0","10.6","4.5","10.1","4.2","9.5","4.4","0.5","0.8","0.5","0.8","0.5","1.4","25250","3136","33659","5503","(X)","(X)","(X)","(X)","38.7","(X)"
"8600000US54641","ZCTA5 54641","2","3","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","2","3","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","2","3","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US54642","ZCTA5 54642","831","64","4.2","1.7","5.5","2.6","5.1","1.7","9.4","3.4","14.7","3.9","17.7","3.6","18.3","4.0","18.8","3.1","3.0","1.3","3.4","1.8","67019","6856","76288","5978","33.2","(X)","(X)","(X)","(X)","(X)","602","57","2.7","2.1","1.2","1.0","4.3","2.5","6.5","2.7","15.1","4.3","19.8","4.3","17.6","4.4","24.1","4.0","4.2","1.8","4.7","2.4","75938","7318","87471","7163","(X)","(X)","31.4","(X)","(X)","(X)","519","54","1.3","1.1","0.8","0.8","3.1","1.9","6.0","2.8","15.2","4.8","20.0","4.8","18.7","4.7","25.2","4.3","4.8","2.1","4.8","2.4","81146","7630","N","N","(X)","(X)","(X)","(X)","(X)","(X)","229","40","8.3","3.7","18.3","8.5","9.6","4.3","14.4","9.4","13.5","6.4","14.4","8.2","18.8","9.0","2.6","2.6","0.0","7.4","0.0","7.4","34625","8807","42875","5266","(X)","(X)","(X)","(X)","34.5","(X)"
"8600000US54643","ZCTA5 54643","3","3","33.3","66.7","0.0","100.0","0.0","100.0","0.0","100.0","66.7","66.7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","3","3","33.3","66.7","0.0","100.0","0.0","100.0","0.0","100.0","66.7","66.7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US54644","ZCTA5 54644","584","63","4.1","2.8","5.0","4.2","5.3","3.1","7.5","3.5","11.6","5.1","25.9","8.0","16.8","7.2","17.5","7.7","5.3","2.7","1.0","1.4","63548","4554","72703","7360","35.1","(X)","(X)","(X)","(X)","(X)","417","65","0.0","4.1","1.2","1.6","2.6","2.4","7.4","5.2","11.5","5.4","30.5","9.0","15.1","6.6","22.8","9.8","7.4","3.7","1.4","2.0","70139","10727","84618","9008","(X)","(X)","30.0","(X)","(X)","(X)","344","55","0.0","5.0","0.0","5.0","2.0","2.3","5.8","3.9","10.8","5.6","28.2","7.5","18.3","7.7","25.9","11.1","7.3","4.5","1.7","2.4","76375","9540","N","N","(X)","(X)","(X)","(X)","(X)","(X)","167","44","14.4","9.4","14.4","13.0","12.0","8.9","12.0","8.5","14.4","9.9","18.0","13.0","10.8","15.0","4.2","5.7","0.0","9.9","0.0","9.9","30250","16308","38329","9210","(X)","(X)","(X)","(X)","47.9","(X)"
"8600000US54645","ZCTA5 54645","44","19","20.5","19.6","15.9","13.3","13.6","13.5","22.7","17.6","0.0","31.6","18.2","17.6","0.0","31.6","9.1","15.1","0.0","31.6","0.0","31.6","25000","13690","37405","17743","43.2","(X)","(X)","(X)","(X)","(X)","20","11","0.0","48.7","25.0","28.8","0.0","48.7","35.0","27.7","10.0","13.0","30.0","33.3","0.0","48.7","0.0","48.7","0.0","48.7","0.0","48.7","33333","20541","40390","18396","(X)","(X)","35.0","(X)","(X)","(X)","6","7","0.0","88.8","0.0","88.8","0.0","88.8","0.0","88.8","0.0","88.8","100.0","88.8","0.0","88.8","0.0","88.8","0.0","88.8","0.0","88.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24","14","37.5","33.0","8.3","11.6","25.0","22.9","12.5","13.7","0.0","44.4","0.0","44.4","0.0","44.4","16.7","26.7","0.0","44.4","0.0","44.4","20000","13425","32388","26620","(X)","(X)","(X)","(X)","50.0","(X)"
"8600000US54646","ZCTA5 54646","1680","105","8.2","4.1","3.8","1.8","12.1","2.6","10.8","2.5","12.9","2.3","27.6","3.2","11.3","3.0","9.3","2.2","1.8","1.0","2.2","1.2","51900","4009","63471","8190","30.3","(X)","(X)","(X)","(X)","(X)","1114","100","6.5","5.7","2.0","1.4","6.4","2.5","10.5","2.6","10.9","2.6","32.1","4.6","15.3","4.3","12.1","3.1","2.8","1.5","1.5","1.5","59695","3912","70587","11046","(X)","(X)","30.3","(X)","(X)","(X)","915","95","6.8","6.9","0.5","0.6","5.6","2.5","8.7","2.4","9.7","2.8","33.9","5.3","15.3","4.9","14.2","3.8","3.4","1.8","1.9","1.8","62147","3639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","566","70","12.0","4.4","8.8","4.6","25.4","6.3","13.8","4.5","13.4","4.1","18.9","4.7","1.9","1.4","2.1","2.2","0.0","3.0","3.5","2.4","27019","5396","45998","10011","(X)","(X)","(X)","(X)","28.6","(X)"
"8600000US54648","ZCTA5 54648","600","52","6.2","3.1","3.7","2.4","10.2","3.6","10.8","4.4","13.3","4.8","17.2","4.7","18.8","4.1","17.0","4.9","1.0","0.7","1.8","1.2","56731","6907","67776","6668","42.8","(X)","(X)","(X)","(X)","(X)","435","47","8.0","4.7","3.4","2.8","7.6","3.4","11.0","5.5","9.9","5.0","15.4","5.5","21.4","5.1","20.0","5.4","1.1","1.0","2.1","1.5","67188","9462","72295","7947","(X)","(X)","40.5","(X)","(X)","(X)","333","46","3.6","3.3","0.6","1.0","6.6","4.1","8.1","4.5","10.8","5.8","18.0","6.6","24.3","6.1","23.7","6.8","1.5","1.3","2.7","1.9","76442","7194","N","N","(X)","(X)","(X)","(X)","(X)","(X)","165","26","8.5","7.0","6.1","3.7","18.2","9.9","10.3","5.4","17.0","9.6","18.2","8.7","12.1","7.4","7.9","6.6","0.6","1.1","1.2","1.9","39688","6023","50241","7927","(X)","(X)","(X)","(X)","46.7","(X)"
"8600000US54650","ZCTA5 54650","10149","330","2.5","0.8","2.2","1.2","4.9","1.5","8.1","2.0","17.7","2.9","20.4","3.1","14.3","2.2","15.6","1.9","7.1","1.7","7.1","1.6","64768","3300","93044","5395","30.9","(X)","(X)","(X)","(X)","(X)","6514","279","0.8","0.6","1.6","1.6","1.2","0.7","4.4","2.0","12.6","3.5","21.9","3.4","16.5","3.4","20.3","2.8","10.7","2.7","10.0","2.5","85939","4137","111506","8150","(X)","(X)","26.4","(X)","(X)","(X)","5220","284","0.3","0.4","0.7","0.7","1.1","0.7","2.3","1.3","11.2","3.4","18.2","3.3","16.9","3.6","24.0","3.3","13.1","3.3","12.1","3.2","98914","6854","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3635","360","5.7","2.3","3.2","1.8","12.0","4.0","16.1","4.7","26.5","6.0","19.1","5.7","9.4","2.9","5.9","2.8","0.2","0.4","1.7","1.2","41800","2741","57587","10106","(X)","(X)","(X)","(X)","38.1","(X)"
"8600000US54651","ZCTA5 54651","536","52","6.9","3.6","8.0","3.1","12.1","4.6","7.1","3.0","18.1","3.8","22.0","5.0","14.7","4.5","9.0","2.9","0.9","0.9","1.1","0.9","47692","4525","54737","3983","34.5","(X)","(X)","(X)","(X)","(X)","340","41","2.9","2.6","3.5","3.2","7.6","5.7","6.8","3.7","21.5","5.3","24.1","5.9","18.2","5.8","12.1","4.2","1.5","1.3","1.8","1.4","53971","3792","65118","5457","(X)","(X)","42.1","(X)","(X)","(X)","299","37","2.0","2.6","1.3","1.2","6.0","4.7","7.7","4.1","19.4","5.7","25.4","6.5","20.7","6.7","13.7","4.6","1.7","1.5","2.0","1.6","58750","8584","N","N","(X)","(X)","(X)","(X)","(X)","(X)","196","44","13.8","8.5","15.8","6.7","19.9","7.4","7.7","5.2","16.3","6.7","14.3","7.5","8.7","5.3","3.6","2.5","0.0","8.5","0.0","8.5","25625","8343","36152","5450","(X)","(X)","(X)","(X)","21.4","(X)"
